CustomerID,total_transactions,Customer_behavior,lifespan_months,total_variety_products_purchased,total_products_purchased,Revenue,AOV,Country
16619,2,repeating customer,0,16,137,248.01,124,United Kingdom
15608,4,repeating customer,3,60,714,1093.68,273.42,United Kingdom
17884,4,repeating customer,12,113,817,695.07,173.77,United Kingdom
15640,17,repeating customer,12,486,6606,12495.48,735.03,United Kingdom
15060,4,repeating customer,1,115,257,294.25,73.56,United Kingdom
16017,1,one time customer,0,32,102,211.88,211.88,United Kingdom
15517,1,one time customer,0,27,293,267.03,267.03,United Kingdom
17805,1,one time customer,0,10,478,512.31,512.31,United Kingdom
15153,1,one time customer,0,22,198,329.25,329.25,United Kingdom
17079,1,one time customer,0,2,24,118.8,118.8,United Kingdom
16820,1,one time customer,0,26,307,497.61,497.61,United Kingdom
13737,1,one time customer,0,30,125,339.6,339.6,United Kingdom
16563,1,one time customer,0,19,486,1077.74,1077.74,United Kingdom
13706,1,one time customer,0,20,189,330.79,330.79,United Kingdom
15568,3,repeating customer,3,53,461,758.29,252.76,United Kingdom
15335,1,one time customer,0,35,79,170.22,170.22,United Kingdom
17527,6,repeating customer,5,49,513,989.88,164.98,United Kingdom
15021,13,repeating customer,12,451,837,1914.31,147.25,United Kingdom
12625,3,repeating customer,4,91,1647,2753.32,917.77,Germany
16485,1,one time customer,0,42,235,363.65,363.65,United Kingdom
14114,2,repeating customer,2,15,101,386.53,193.27,United Kingdom
14248,1,one time customer,0,8,102,302.58,302.58,United Kingdom
12564,1,one time customer,0,21,133,456.9,456.9,France
13494,1,one time customer,0,18,162,316.26,316.26,United Kingdom
14886,1,one time customer,0,18,160,364.8,364.8,United Kingdom
17595,2,repeating customer,0,82,228,386.69,193.34,United Kingdom
16849,1,one time customer,0,8,33,124.57,124.57,United Kingdom
17962,1,one time customer,0,34,127,102.41,102.41,United Kingdom
12717,3,repeating customer,3,56,507,1080.98,360.33,Greece
15581,14,repeating customer,8,148,285,3925.77,280.41,United Kingdom
13865,4,repeating customer,8,30,204,501.56,125.39,United Kingdom
15411,5,repeating customer,5,99,531,1361.43,272.29,United Kingdom
14015,1,one time customer,0,20,378,917.34,917.34,United Kingdom
12755,4,repeating customer,4,6,2116,5420.7,1355.17,Japan
16668,6,repeating customer,9,20,318,306.72,51.12,United Kingdom
15143,1,one time customer,0,14,150,259.45,259.45,United Kingdom
13844,1,one time customer,0,20,196,361.62,361.62,United Kingdom
17967,1,one time customer,0,42,73,112.27,112.27,United Kingdom
14688,27,repeating customer,12,356,3983,6102.59,226.02,United Kingdom
16351,1,one time customer,0,8,90,153.9,153.9,United Kingdom
13238,5,repeating customer,11,32,300,720.63,144.13,United Kingdom
14867,4,repeating customer,6,37,329,719.23,179.81,United Kingdom
13527,8,repeating customer,10,218,1702,2266.11,283.26,United Kingdom
15970,1,one time customer,0,11,116,314.1,314.1,United Kingdom
12735,2,repeating customer,0,43,368,779.57,389.78,France
NULL,1,one time customer,0,39,136,307.21,307.21,Portugal
18022,1,one time customer,0,164,703,612.72,612.72,United Kingdom
17031,2,repeating customer,4,22,235,380.35,190.18,United Kingdom
17460,8,repeating customer,9,37,296,792.23,99.03,United Kingdom
16533,5,repeating customer,1,180,709,1151.43,230.29,United Kingdom
13709,17,repeating customer,11,345,3523,6386.59,375.68,United Kingdom
17033,3,repeating customer,9,28,750,1030.14,343.38,United Kingdom
12842,2,repeating customer,7,34,547,1118.99,559.5,United Kingdom
16882,3,repeating customer,9,39,424,705.12,235.04,United Kingdom
12888,4,repeating customer,2,7,84,394.47,98.62,United Kingdom
13146,1,one time customer,0,17,154,228.91,228.91,United Kingdom
14560,24,repeating customer,12,76,1297,2301.36,95.89,United Kingdom
12950,3,repeating customer,1,23,1380,1843,614.33,United Kingdom
12840,6,repeating customer,3,116,1517,2739.27,456.55,United Kingdom
15713,3,repeating customer,7,20,151,366.65,122.22,United Kingdom
15035,1,one time customer,0,27,245,252.73,252.73,United Kingdom
15744,1,one time customer,0,3,120,34.8,34.8,United Kingdom
15198,2,repeating customer,1,10,120,193.64,96.82,United Kingdom
18250,2,repeating customer,0,22,200,355.62,177.81,United Kingdom
12920,1,one time customer,0,27,128,162.78,162.78,United Kingdom
14204,1,one time customer,0,39,72,150.61,150.61,United Kingdom
17430,2,repeating customer,11,14,190,265.76,132.88,United Kingdom
12534,1,one time customer,0,63,651,1089.18,1089.18,Germany
13950,5,repeating customer,7,36,325,761.56,152.31,United Kingdom
18225,17,repeating customer,12,284,3280,5653.06,332.53,United Kingdom
17919,1,one time customer,0,23,756,1304.04,1304.04,United Kingdom
16424,2,repeating customer,5,6,94,184.56,92.28,United Kingdom
12886,3,repeating customer,5,86,779,1405.71,468.57,United Kingdom
13791,3,repeating customer,4,17,1572,1984.32,661.44,United Kingdom
14250,3,repeating customer,3,111,1200,1904.05,634.68,United Kingdom
17166,3,repeating customer,6,14,81,223.19,74.4,United Kingdom
14653,7,repeating customer,11,234,945,1926.65,275.24,United Kingdom
15834,6,repeating customer,9,272,965,2374,395.67,United Kingdom
17157,3,repeating customer,6,15,175,331.45,110.48,United Kingdom
16144,1,one time customer,0,1,16,175.2,175.2,United Kingdom
18110,2,repeating customer,0,40,79,229.05,114.53,United Kingdom
16603,2,repeating customer,0,34,480,482.47,241.24,United Kingdom
17759,3,repeating customer,5,90,697,819.96,273.32,United Kingdom
18192,1,one time customer,0,45,339,957.97,957.97,United Kingdom
14161,3,repeating customer,5,104,450,1097.62,365.87,United Kingdom
14690,3,repeating customer,3,52,174,368.14,122.71,United Kingdom
17457,5,repeating customer,7,19,826,1737.7,347.54,United Kingdom
16963,1,one time customer,0,7,35,110.55,110.55,United Kingdom
14834,8,repeating customer,7,70,737,1742.25,217.78,United Kingdom
15599,2,repeating customer,6,52,718,761.74,380.87,United Kingdom
17086,6,repeating customer,2,96,1859,2050.08,341.68,United Kingdom
15714,2,repeating customer,2,34,186,330.03,165.02,United Kingdom
13221,2,repeating customer,4,66,244,847.41,423.71,United Kingdom
15753,1,one time customer,0,1,144,79.2,79.2,United Kingdom
14947,2,repeating customer,1,14,179,290.82,145.41,United Kingdom
12815,2,repeating customer,2,47,379,1063.46,531.73,Poland
15460,1,one time customer,0,56,107,214.26,214.26,United Kingdom
12890,1,one time customer,0,79,256,376.72,376.72,United Kingdom
12379,3,repeating customer,3,41,408,854.19,284.73,Belgium
17250,2,repeating customer,9,56,167,381.97,190.99,United Kingdom
14146,6,repeating customer,12,245,2988,5432.43,905.41,United Kingdom
16757,1,one time customer,0,7,81,106.83,106.83,United Kingdom
14546,9,repeating customer,8,415,1343,2665,296.11,United Kingdom
16210,18,repeating customer,12,123,7559,21086.3,1171.46,United Kingdom
16356,4,repeating customer,2,32,94,213.22,53.31,United Kingdom
15508,6,repeating customer,2,92,440,1000.27,166.71,United Kingdom
13885,2,repeating customer,1,28,182,506.8,253.4,United Kingdom
17730,15,repeating customer,11,220,3585,5308.13,353.88,United Kingdom
15653,2,repeating customer,1,6,1200,877.44,438.72,United Kingdom
13767,52,repeating customer,12,399,7386,17495.01,336.44,United Kingdom
16681,6,repeating customer,6,44,1407,1770.34,295.06,United Kingdom
15803,1,one time customer,0,8,290,415.82,415.82,United Kingdom
17513,1,one time customer,0,6,254,513.2,513.2,United Kingdom
17412,7,repeating customer,12,66,738,1258.06,179.72,United Kingdom
12614,1,one time customer,0,20,76,315.6,315.6,Germany
15730,4,repeating customer,5,73,695,1133.38,283.35,United Kingdom
12785,2,repeating customer,12,15,134,318.19,159.09,Portugal
14673,5,repeating customer,12,74,1004,1736.4,347.28,United Kingdom
15365,9,repeating customer,10,151,1410,3298.19,366.47,United Kingdom
17223,2,repeating customer,2,48,110,416.89,208.44,United Kingdom
15719,14,repeating customer,10,932,2719,5031.72,359.41,United Kingdom
13819,3,repeating customer,1,36,1109,1140.35,380.12,United Kingdom
17491,11,repeating customer,12,110,2014,3575.82,325.07,United Kingdom
16446,3,repeating customer,7,4,161992,336942.1,112314.03,United Kingdom
18211,5,repeating customer,8,42,359,600.07,120.01,United Kingdom
16713,21,repeating customer,11,627,4283,6993.68,333.03,United Kingdom
15571,4,repeating customer,2,57,264,650.43,162.61,United Kingdom
13851,3,repeating customer,7,81,1705,2651.46,883.82,United Kingdom
14689,1,one time customer,0,13,76,112.8,112.8,United Kingdom
13889,1,one time customer,0,15,146,416.9,416.9,United Kingdom
16643,1,one time customer,0,27,269,487.51,487.51,United Kingdom
16270,1,one time customer,0,54,688,1141.24,1141.24,United Kingdom
17492,1,one time customer,0,12,155,374.57,374.57,United Kingdom
15775,1,one time customer,0,7,68,104.9,104.9,United Kingdom
15733,1,one time customer,0,10,62,162.3,162.3,United Kingdom
17522,5,repeating customer,7,73,1034,1070.71,214.14,United Kingdom
15119,1,one time customer,0,14,88,266.4,266.4,United Kingdom
16881,1,one time customer,0,1,600,432,432,United Kingdom
14735,34,repeating customer,12,205,2368,6323.69,185.99,United Kingdom
16906,4,repeating customer,5,86,263,559.59,139.9,United Kingdom
14060,20,repeating customer,12,203,5398,6145.46,307.27,United Kingdom
12789,1,one time customer,0,4,4,91.85,91.85,Netherlands
12974,1,one time customer,0,8,24,144.8,144.8,United Kingdom
12371,2,repeating customer,0,63,591,1887.96,943.98,Switzerland
13001,15,repeating customer,11,340,5498,9806.87,653.79,United Kingdom
13052,1,one time customer,0,18,222,348.15,348.15,United Kingdom
18006,1,one time customer,0,22,220,444.68,444.68,United Kingdom
18079,4,repeating customer,6,123,7347,3613.15,903.29,United Kingdom
14262,8,repeating customer,8,143,1645,2618.23,327.28,United Kingdom
15535,7,repeating customer,6,75,149,579.4,82.77,United Kingdom
15415,1,one time customer,0,47,551,559.61,559.61,United Kingdom
13408,81,repeating customer,12,501,16345,28746.67,354.9,United Kingdom
18044,11,repeating customer,12,128,1034,2091.55,190.14,United Kingdom
14438,1,one time customer,0,9,82,131.9,131.9,United Kingdom
16245,5,repeating customer,8,93,1020,1474.96,294.99,United Kingdom
17536,1,one time customer,0,3,6,76.5,76.5,United Kingdom
15220,7,repeating customer,7,119,1409,1799,257,United Kingdom
16655,6,repeating customer,10,258,2363,3789.52,631.59,United Kingdom
18127,3,repeating customer,4,46,187,347.08,115.69,United Kingdom
14377,2,repeating customer,3,11,219,617.05,308.52,United Kingdom
13131,4,repeating customer,5,46,451,1107.3,276.82,United Kingdom
15825,1,one time customer,0,20,220,532.94,532.94,United Kingdom
14712,3,repeating customer,3,25,315,917.07,305.69,United Kingdom
16567,2,repeating customer,4,35,996,865.6,432.8,United Kingdom
13675,2,repeating customer,5,25,330,486.82,243.41,United Kingdom
17175,5,repeating customer,8,64,867,1456.44,291.29,United Kingdom
15796,10,repeating customer,10,134,862,2753.56,275.36,United Kingdom
17406,5,repeating customer,1,114,783,2456.12,491.22,United Kingdom
12386,2,repeating customer,1,10,354,401.9,200.95,Australia
18170,3,repeating customer,6,38,409,980.31,326.77,United Kingdom
15346,1,one time customer,0,17,144,252.42,252.42,United Kingdom
17220,14,repeating customer,11,467,1897,3187.55,227.68,United Kingdom
15864,8,repeating customer,10,24,1340,2102.86,262.86,United Kingdom
16571,5,repeating customer,9,106,1302,1558.16,311.63,United Kingdom
14396,2,repeating customer,10,73,225,487.99,244,United Kingdom
13040,2,repeating customer,1,43,355,676.99,338.5,United Kingdom
17226,1,one time customer,0,21,406,393.49,393.49,United Kingdom
14517,2,repeating customer,4,18,91,330.45,165.22,United Kingdom
14351,1,one time customer,0,1,12,51,51,United Kingdom
16887,1,one time customer,0,36,156,192.33,192.33,United Kingdom
12839,16,repeating customer,12,316,3810,5599.22,349.95,United Kingdom
13639,1,one time customer,0,40,800,1033.34,1033.34,United Kingdom
16945,19,repeating customer,11,249,2725,4345.5,228.71,United Kingdom
18221,6,repeating customer,6,65,793,1049.91,174.99,United Kingdom
13300,2,repeating customer,0,22,205,378.49,189.25,United Kingdom
14496,2,repeating customer,2,19,159,538.81,269.41,United Kingdom
12642,3,repeating customer,3,47,552,1013.26,337.75,Germany
15140,8,repeating customer,7,81,1577,2358.5,294.81,United Kingdom
16998,6,repeating customer,5,6,79,302.98,50.5,United Kingdom
15271,16,repeating customer,12,265,1256,2514.59,157.16,United Kingdom
16103,6,repeating customer,8,48,558,1429.64,238.27,United Kingdom
14713,12,repeating customer,11,340,1615,2664.3,222.03,United Kingdom
17547,1,one time customer,0,2,4,11.8,11.8,United Kingdom
13563,2,repeating customer,2,49,209,777.53,388.76,United Kingdom
13255,3,repeating customer,12,14,180,408.36,136.12,United Kingdom
15066,2,repeating customer,1,53,355,1026.59,513.3,United Kingdom
12452,3,repeating customer,0,23,187,432.57,144.19,Switzerland
17278,1,one time customer,0,15,179,246.04,246.04,United Kingdom
13059,1,one time customer,0,8,35,183.4,183.4,United Kingdom
13142,1,one time customer,0,23,258,307.09,307.09,United Kingdom
16030,1,one time customer,0,29,283,331.24,331.24,United Kingdom
17426,7,repeating customer,9,272,3106,5052.26,721.75,United Kingdom
16221,3,repeating customer,11,95,714,860.86,286.95,United Kingdom
17516,5,repeating customer,9,135,414,764.88,152.98,United Kingdom
16085,5,repeating customer,10,167,636,981.51,196.3,United Kingdom
16557,2,repeating customer,4,11,111,281.85,140.93,United Kingdom
17100,2,repeating customer,0,65,800,971.74,485.87,United Kingdom
17695,2,repeating customer,1,35,779,765.34,382.67,United Kingdom
15252,2,repeating customer,5,44,522,740.78,370.39,United Kingdom
12945,1,one time customer,0,23,165,462.95,462.95,United Kingdom
14998,2,repeating customer,2,74,258,414.87,207.44,United Kingdom
15380,6,repeating customer,12,37,378,1698.16,283.03,United Kingdom
16040,3,repeating customer,7,65,684,1313.55,437.85,United Kingdom
17703,3,repeating customer,4,55,590,798.74,266.25,United Kingdom
16295,4,repeating customer,1,79,841,1328.55,332.14,United Kingdom
14789,1,one time customer,0,6,116,197.64,197.64,United Kingdom
12426,1,one time customer,0,30,258,582.73,582.73,Germany
17554,5,repeating customer,5,88,1763,1952.45,390.49,United Kingdom
12764,1,one time customer,0,45,386,1693.88,1693.88,Lebanon
14627,1,one time customer,0,5,5,21.85,21.85,United Kingdom
13662,7,repeating customer,6,57,538,899.94,128.56,United Kingdom
13890,14,repeating customer,12,114,836,1906.76,136.2,United Kingdom
13069,27,repeating customer,12,469,6292,5149.74,190.73,United Kingdom
15275,2,repeating customer,0,42,499,621.09,310.55,United Kingdom
18219,11,repeating customer,12,115,887,2119.77,192.71,United Kingdom
13188,1,one time customer,0,2,25,114.6,114.6,United Kingdom
15277,1,one time customer,0,12,205,255.9,255.9,United Kingdom
14481,2,repeating customer,4,30,489,636.51,318.25,United Kingdom
15745,6,repeating customer,8,65,430,1117.94,186.32,United Kingdom
12524,8,repeating customer,10,144,3699,4485.72,560.72,Germany
17722,6,repeating customer,9,120,1618,2467.44,411.24,United Kingdom
17590,3,repeating customer,2,196,822,1468.02,489.34,United Kingdom
14600,1,one time customer,0,25,125,393.33,393.33,United Kingdom
15787,3,repeating customer,1,200,534,933.26,311.09,United Kingdom
16756,1,one time customer,0,13,106,239.4,239.4,United Kingdom
15366,2,repeating customer,9,44,621,602.51,301.25,United Kingdom
14578,1,one time customer,0,24,240,168.63,168.63,United Kingdom
14375,1,one time customer,0,66,184,235.56,235.56,United Kingdom
15042,1,one time customer,0,5,30,135.93,135.93,United Kingdom
16275,1,one time customer,0,33,336,559.87,559.87,United Kingdom
16574,1,one time customer,0,28,416,451.44,451.44,United Kingdom
18277,2,repeating customer,9,9,69,123.13,61.57,United Kingdom
17347,1,one time customer,0,1,216,228.96,228.96,United Kingdom
18144,12,repeating customer,12,43,1343,2888.75,240.73,United Kingdom
14667,27,repeating customer,11,570,5322,9185.04,340.19,United Kingdom
14592,3,repeating customer,1,158,407,557.94,185.98,United Kingdom
16135,1,one time customer,0,21,209,517.55,517.55,United Kingdom
16573,4,repeating customer,7,46,366,678.81,169.7,United Kingdom
13375,2,repeating customer,0,38,443,784.4,392.2,United Kingdom
16616,2,repeating customer,4,33,370,500.42,250.21,United Kingdom
12438,2,repeating customer,4,98,1180,2906.85,1453.43,Norway
14484,1,one time customer,0,14,210,321.92,321.92,United Kingdom
15440,3,repeating customer,5,62,197,383.68,127.89,United Kingdom
